[DEBUG] 2021-03-12 04:29:06.625 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-12 04:29:06.644 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-12 04:29:06.655 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-12 04:29:06.854 [http-nio-8080-exec-2] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-12 04:29:06.857 [http-nio-8080-exec-2] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-12 04:29:07.149 [http-nio-8080-exec-2] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-12 04:29:07.150 [http-nio-8080-exec-2] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-12 04:29:07.178 [http-nio-8080-exec-2] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-12 04:29:07.630 [http-nio-8080-exec-2] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-12 04:29:07.675 [http-nio-8080-exec-2] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-12 04:29:07.677 [http-nio-8080-exec-2] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
                         - EntityQuerySpaceImpl(uid=<gen:3>, entity=entity.UserGameList)
                            - SQL table alias mapping - usergameli2_
                            - alias suffix - 3_
                            - suffixed key columns - {id1_2_3_}

[DEBUG] 2021-03-12 04:29:10.193 [http-nio-8080-exec-2] EntityLoader - Static select for entity entity.Role [READ]: select role0_.id as id1_3_0_, role0_.user_id as user_id4_3_0_, role0_.user_name as user_nam2_3_0_, role0_.user_role as user_rol3_3_0_, user1_.id as id1_1_1_, user1_.email as email2_1_1_, user1_.password as password3_1_1_, user1_.user_name as user_nam4_1_1_, usergameli2_.user_id as user_id3_2_2_, usergameli2_.id as id1_2_2_, usergameli2_.id as id1_2_3_, usergameli2_.game_list_id as game_lis2_2_3_, usergameli2_.user_id as user_id3_2_3_ from user_roles role0_ left outer join user user1_ on role0_.user_id=user1_.id left outer join user_game_list usergameli2_ on user1_.id=usergameli2_.user_id where role0_.id=?
[DEBUG] 2021-03-12 04:29:10.194 [http-nio-8080-exec-2] Loader - Static select for action ACTION_MERGE on entity entity.Role: select role0_.id as id1_3_0_, role0_.user_id as user_id4_3_0_, role0_.user_name as user_nam2_3_0_, role0_.user_role as user_rol3_3_0_ from user_roles role0_ where role0_.id=?
[DEBUG] 2021-03-12 04:29:10.194 [http-nio-8080-exec-2] Loader - Static select for action ACTION_REFRESH on entity entity.Role: select role0_.id as id1_3_0_, role0_.user_id as user_id4_3_0_, role0_.user_name as user_nam2_3_0_, role0_.user_role as user_rol3_3_0_ from user_roles role0_ where role0_.id=?
[DEBUG] 2021-03-12 04:29:10.194 [http-nio-8080-exec-2] AbstractEntityPersister - Static SQL for entity: entity.UserGameList
[DEBUG] 2021-03-12 04:29:10.194 [http-nio-8080-exec-2] AbstractEntityPersister -  Version select: select id from user_game_list where id =?
[DEBUG] 2021-03-12 04:29:10.194 [http-nio-8080-exec-2] AbstractEntityPersister -  Snapshot select: select usergameli_.id, usergameli_.game_list_id as game_lis2_2_, usergameli_.user_id as user_id3_2_ from user_game_list usergameli_ where usergameli_.id=?
[DEBUG] 2021-03-12 04:29:10.194 [http-nio-8080-exec-2] AbstractEntityPersister -  Insert 0: insert into user_game_list (game_list_id, user_id, id) values (?, ?, ?)
[DEBUG] 2021-03-12 04:29:10.194 [http-nio-8080-exec-2] AbstractEntityPersister -  Update 0: update user_game_list set game_list_id=?, user_id=? where id=?
[DEBUG] 2021-03-12 04:29:10.194 [http-nio-8080-exec-2] AbstractEntityPersister -  Delete 0: delete from user_game_list where id=?
[DEBUG] 2021-03-12 04:29:10.194 [http-nio-8080-exec-2] AbstractEntityPersister -  Identity insert: insert into user_game_list (game_list_id, user_id) values (?, ?)
[DEBUG] 2021-03-12 04:29:10.194 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7947f2d5]
[DEBUG] 2021-03-12 04:29:10.194 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7fb999d4]
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.cover
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.description
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.platform
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.rating
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.release_date
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.title
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.userGameList
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : gameList.userGameList
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7bce36c4]
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.email
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.password
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.roles
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@73d5450c]
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@32bffac]
[DEBUG] 2021-03-12 04:29:10.195 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.roles.user
[DEBUG] 2021-03-12 04:29:10.196 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : user.roles.user
[DEBUG] 2021-03-12 04:29:10.196 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.roles.user_name
[DEBUG] 2021-03-12 04:29:10.196 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.roles.user_role
[DEBUG] 2021-03-12 04:29:10.196 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.userGameList
[DEBUG] 2021-03-12 04:29:10.196 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : user.userGameList
[DEBUG] 2021-03-12 04:29:10.196 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.userName
[DEBUG] 2021-03-12 04:29:10.196 [http-nio-8080-exec-2] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2021-03-12 04:29:10.196 [http-nio-8080-exec-2] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2021-03-12 04:29:10.196 [http-nio-8080-exec-2] LoadPlanTreePrinter - LoadPlan(entity=entity.UserGameList)
    - Returns
       - EntityReturnImpl(entity=entity.UserGameList, querySpaceUid=<gen:0>, path=entity.UserGameList)
          - EntityAttributeFetchImpl(entity=entity.GameList, querySpaceUid=<gen:1>, path=entity.UserGameList.gameList)
          - EntityAttributeFetchImpl(entity=entity.User, querySpaceUid=<gen:2>, path=entity.UserGameList.user)
             - CollectionAttributeFetchImpl(collection=entity.User.roles, querySpaceUid=<gen:3>, path=entity.UserGameList.user.roles)
                - (collection element) CollectionFetchableElementEntityGraph(entity=entity.Role, querySpaceUid=<gen:4>, path=entity.UserGameList.user.roles.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=entity.UserGameList)
          - SQL table alias mapping - usergameli0_
          - alias suffix - 0_
          - suffixed key columns - {id1_2_0_}
          - JOIN (JoinDefinedByMetadata(gameList)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=entity.GameList)
                - SQL table alias mapping - gamelist1_
                - alias suffix - 1_
                - suffixed key columns - {id1_0_1_}
          - JOIN (JoinDefinedByMetadata(user)) : <gen:0> -> <gen:2>
             - EntityQuerySpaceImpl(uid=<gen:2>, entity=entity.User)
                - SQL table alias mapping - user2_
                - alias suffix - 2_
                - suffixed key columns - {id1_1_2_}
                - JOIN (JoinDefinedByMetadata(roles)) : <gen:2> -> <gen:3>
                   - CollectionQuerySpaceImpl(uid=<gen:3>, collection=entity.User.roles)
                      - SQL table alias mapping - roles3_
                      - alias suffix - 3_
                      - suffixed key columns - {user_id4_3_3_}
                      - entity-element alias suffix - 4_
                      - 4_entity-element suffixed key columns - id1_3_4_
                      - JOIN (JoinDefinedByMetadata(elements)) : <gen:3> -> <gen:4>
                         - EntityQuerySpaceImpl(uid=<gen:4>, entity=entity.Role)
                            - SQL table alias mapping - roles3_
                            - alias suffix - 4_
                            - suffixed key columns - {id1_3_4_}

[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] EntityLoader - Static select for entity entity.UserGameList [NONE]: select usergameli0_.id as id1_2_0_, usergameli0_.game_list_id as game_lis2_2_0_, usergameli0_.user_id as user_id3_2_0_, gamelist1_.id as id1_0_1_, gamelist1_.game_cover as game_cov2_0_1_, gamelist1_.game_description as game_des3_0_1_, gamelist1_.platform as platform4_0_1_, gamelist1_.age_rating as age_rati5_0_1_, gamelist1_.release_date as release_6_0_1_, gamelist1_.title as title7_0_1_, user2_.id as id1_1_2_, user2_.email as email2_1_2_, user2_.password as password3_1_2_, user2_.user_name as user_nam4_1_2_, roles3_.user_id as user_id4_3_3_, roles3_.id as id1_3_3_, roles3_.id as id1_3_4_, roles3_.user_id as user_id4_3_4_, roles3_.user_name as user_nam2_3_4_, roles3_.user_role as user_rol3_3_4_ from user_game_list usergameli0_ left outer join game_list gamelist1_ on usergameli0_.game_list_id=gamelist1_.id left outer join user user2_ on usergameli0_.user_id=user2_.id left outer join user_roles roles3_ on user2_.id=roles3_.user_id where usergameli0_.id=?
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@183b55d2]
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1250f22]
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.cover
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.description
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.platform
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.rating
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.release_date
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.title
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : gameList.userGameList
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : gameList.userGameList
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7e7e3c99]
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.email
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.password
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.roles
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@1b0997fd]
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6c0fd6a4]
[DEBUG] 2021-03-12 04:29:10.197 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.roles.user
[DEBUG] 2021-03-12 04:29:10.198 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : user.roles.user
[DEBUG] 2021-03-12 04:29:10.198 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.roles.user_name
[DEBUG] 2021-03-12 04:29:10.198 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.roles.user_role
[DEBUG] 2021-03-12 04:29:10.198 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.userGameList
[DEBUG] 2021-03-12 04:29:10.198 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : user.userGameList
[DEBUG] 2021-03-12 04:29:10.198 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.userName
[DEBUG] 2021-03-12 04:29:10.198 [http-nio-8080-exec-2] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2021-03-12 04:29:10.198 [http-nio-8080-exec-2] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2021-03-12 04:29:10.199 [http-nio-8080-exec-2] LoadPlanTreePrinter - LoadPlan(entity=entity.UserGameList)
    - Returns
       - EntityReturnImpl(entity=entity.UserGameList, querySpaceUid=<gen:0>, path=entity.UserGameList)
          - EntityAttributeFetchImpl(entity=entity.GameList, querySpaceUid=<gen:1>, path=entity.UserGameList.gameList)
          - EntityAttributeFetchImpl(entity=entity.User, querySpaceUid=<gen:2>, path=entity.UserGameList.user)
             - CollectionAttributeFetchImpl(collection=entity.User.roles, querySpaceUid=<gen:3>, path=entity.UserGameList.user.roles)
                - (collection element) CollectionFetchableElementEntityGraph(entity=entity.Role, querySpaceUid=<gen:4>, path=entity.UserGameList.user.roles.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=entity.UserGameList)
          - SQL table alias mapping - usergameli0_
          - alias suffix - 0_
          - suffixed key columns - {id1_2_0_}
          - JOIN (JoinDefinedByMetadata(gameList)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=entity.GameList)
                - SQL table alias mapping - gamelist1_
                - alias suffix - 1_
                - suffixed key columns - {id1_0_1_}
          - JOIN (JoinDefinedByMetadata(user)) : <gen:0> -> <gen:2>
             - EntityQuerySpaceImpl(uid=<gen:2>, entity=entity.User)
                - SQL table alias mapping - user2_
                - alias suffix - 2_
                - suffixed key columns - {id1_1_2_}
                - JOIN (JoinDefinedByMetadata(roles)) : <gen:2> -> <gen:3>
                   - CollectionQuerySpaceImpl(uid=<gen:3>, collection=entity.User.roles)
                      - SQL table alias mapping - roles3_
                      - alias suffix - 3_
                      - suffixed key columns - {user_id4_3_3_}
                      - entity-element alias suffix - 4_
                      - 4_entity-element suffixed key columns - id1_3_4_
                      - JOIN (JoinDefinedByMetadata(elements)) : <gen:3> -> <gen:4>
                         - EntityQuerySpaceImpl(uid=<gen:4>, entity=entity.Role)
                            - SQL table alias mapping - roles3_
                            - alias suffix - 4_
                            - suffixed key columns - {id1_3_4_}

[DEBUG] 2021-03-12 04:29:10.199 [http-nio-8080-exec-2] EntityLoader - Static select for entity entity.UserGameList [READ]: select usergameli0_.id as id1_2_0_, usergameli0_.game_list_id as game_lis2_2_0_, usergameli0_.user_id as user_id3_2_0_, gamelist1_.id as id1_0_1_, gamelist1_.game_cover as game_cov2_0_1_, gamelist1_.game_description as game_des3_0_1_, gamelist1_.platform as platform4_0_1_, gamelist1_.age_rating as age_rati5_0_1_, gamelist1_.release_date as release_6_0_1_, gamelist1_.title as title7_0_1_, user2_.id as id1_1_2_, user2_.email as email2_1_2_, user2_.password as password3_1_2_, user2_.user_name as user_nam4_1_2_, roles3_.user_id as user_id4_3_3_, roles3_.id as id1_3_3_, roles3_.id as id1_3_4_, roles3_.user_id as user_id4_3_4_, roles3_.user_name as user_nam2_3_4_, roles3_.user_role as user_rol3_3_4_ from user_game_list usergameli0_ left outer join game_list gamelist1_ on usergameli0_.game_list_id=gamelist1_.id left outer join user user2_ on usergameli0_.user_id=user2_.id left outer join user_roles roles3_ on user2_.id=roles3_.user_id where usergameli0_.id=?
[DEBUG] 2021-03-12 04:29:10.199 [http-nio-8080-exec-2] Loader - Static select for action ACTION_MERGE on entity entity.UserGameList: select usergameli0_.id as id1_2_0_, usergameli0_.game_list_id as game_lis2_2_0_, usergameli0_.user_id as user_id3_2_0_ from user_game_list usergameli0_ where usergameli0_.id=?
[DEBUG] 2021-03-12 04:29:10.199 [http-nio-8080-exec-2] Loader - Static select for action ACTION_REFRESH on entity entity.UserGameList: select usergameli0_.id as id1_2_0_, usergameli0_.game_list_id as game_lis2_2_0_, usergameli0_.user_id as user_id3_2_0_ from user_game_list usergameli0_ where usergameli0_.id=?
[DEBUG] 2021-03-12 04:29:10.199 [http-nio-8080-exec-2] AbstractEntityPersister - Static SQL for entity: entity.GameList
[DEBUG] 2021-03-12 04:29:10.199 [http-nio-8080-exec-2] AbstractEntityPersister -  Version select: select id from game_list where id =?
[DEBUG] 2021-03-12 04:29:10.199 [http-nio-8080-exec-2] AbstractEntityPersister -  Snapshot select: select gamelist_.id, gamelist_.game_cover as game_cov2_0_, gamelist_.game_description as game_des3_0_, gamelist_.platform as platform4_0_, gamelist_.age_rating as age_rati5_0_, gamelist_.release_date as release_6_0_, gamelist_.title as title7_0_ from game_list gamelist_ where gamelist_.id=?
[DEBUG] 2021-03-12 04:29:10.199 [http-nio-8080-exec-2] AbstractEntityPersister -  Insert 0: insert into game_list (game_cover, game_description, platform, age_rating, release_date, title, id) values (?, ?, ?, ?, ?, ?, ?)
[DEBUG] 2021-03-12 04:29:10.199 [http-nio-8080-exec-2] AbstractEntityPersister -  Update 0: update game_list set game_cover=?, game_description=?, platform=?, age_rating=?, release_date=?, title=? where id=?
[DEBUG] 2021-03-12 04:29:10.199 [http-nio-8080-exec-2] AbstractEntityPersister -  Delete 0: delete from game_list where id=?
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] AbstractEntityPersister -  Identity insert: insert into game_list (game_cover, game_description, platform, age_rating, release_date, title) values (?, ?, ?, ?, ?, ?)
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@60c7a4f8]
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : cover
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : description
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : platform
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : rating
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : release_date
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : title
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@44e92f42]
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4097d6da]
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.gameList
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : userGameList.gameList
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.user
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1d73d947]
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.user.email
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.user.password
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.user.roles
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@2c9b63ee]
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5734fd95]
[DEBUG] 2021-03-12 04:29:10.200 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.user.userGameList
[DEBUG] 2021-03-12 04:29:10.201 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : userGameList.user.userGameList
[DEBUG] 2021-03-12 04:29:10.201 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : userGameList.user.userName
[DEBUG] 2021-03-12 04:29:10.201 [http-nio-8080-exec-2] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2021-03-12 04:29:10.202 [http-nio-8080-exec-2] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2021-03-12 04:29:10.202 [http-nio-8080-exec-2] LoadPlanTreePrinter - LoadPlan(entity=entity.GameList)
    - Returns
       - EntityReturnImpl(entity=entity.GameList, querySpaceUid=<gen:0>, path=entity.GameList)
          - CollectionAttributeFetchImpl(collection=entity.GameList.userGameList, querySpaceUid=<gen:1>, path=entity.GameList.userGameList)
             - (collection element) CollectionFetchableElementEntityGraph(entity=entity.UserGameList, querySpaceUid=<gen:2>, path=entity.GameList.userGameList.<elements>)
                - EntityAttributeFetchImpl(entity=entity.User, querySpaceUid=<gen:3>, path=entity.GameList.userGameList.<elements>.user)
                   - CollectionAttributeFetchImpl(collection=entity.User.roles, querySpaceUid=<gen:4>, path=entity.GameList.userGameList.<elements>.user.roles)
                      - (collection element) CollectionFetchableElementEntityGraph(entity=entity.Role, querySpaceUid=<gen:5>, path=entity.GameList.userGameList.<elements>.user.roles.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=entity.GameList)
          - SQL table alias mapping - gamelist0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}
          - JOIN (JoinDefinedByMetadata(userGameList)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=entity.GameList.userGameList)
                - SQL table alias mapping - usergameli1_
                - alias suffix - 1_
                - suffixed key columns - {game_lis2_2_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id1_2_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=entity.UserGameList)
                      - SQL table alias mapping - usergameli1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_2_2_}
                      - JOIN (JoinDefinedByMetadata(user)) : <gen:2> -> <gen:3>
                         - EntityQuerySpaceImpl(uid=<gen:3>, entity=entity.User)
                            - SQL table alias mapping - user2_
                            - alias suffix - 3_
                            - suffixed key columns - {id1_1_3_}

[DEBUG] 2021-03-12 04:29:10.202 [http-nio-8080-exec-2] EntityLoader - Static select for entity entity.GameList [NONE]: select gamelist0_.id as id1_0_0_, gamelist0_.game_cover as game_cov2_0_0_, gamelist0_.game_description as game_des3_0_0_, gamelist0_.platform as platform4_0_0_, gamelist0_.age_rating as age_rati5_0_0_, gamelist0_.release_date as release_6_0_0_, gamelist0_.title as title7_0_0_, usergameli1_.game_list_id as game_lis2_2_1_, usergameli1_.id as id1_2_1_, usergameli1_.id as id1_2_2_, usergameli1_.game_list_id as game_lis2_2_2_, usergameli1_.user_id as user_id3_2_2_, user2_.id as id1_1_3_, user2_.email as email2_1_3_, user2_.password as password3_1_3_, user2_.user_name as user_nam4_1_3_ from game_list gamelist0_ left outer join user_game_list usergameli1_ on gamelist0_.id=usergameli1_.game_list_id left outer join user user2_ on usergameli1_.user_id=user2_.id where gamelist0_.id=?
[DEBUG] 2021-03-12 04:29:10.202 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@540eafd5]
[DEBUG] 2021-03-12 04:29:10.202 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : cover
[DEBUG] 2021-03-12 04:29:10.203 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : description
